Experiment,Colony,Location,Treatment,Temp,Sed,Chamber,Day,Time,rsq,mo2
15,4,NB,HX,H,H,4,Day2,46,0.833,-1.920487273
15,4,NB,HX,H,H,4,Day2,47,0.136,-13.88580449
15,4,NB,HX,H,H,4,Day2,48,0.905,-1.125331106
15,4,NB,HX,H,H,4,Day2,49,0.901,-0.8382345
15,4,NB,HX,H,H,4,Day2,50,0.912,-0.915732591
15,4,NB,HX,H,H,4,Day2,51,0.974,-1.360452021
16,6,SB,C,C,C,1,Day2,1,0.491,0.139385232
16,6,SB,C,C,C,1,Day2,2,0.455,0.116923135
16,6,SB,C,C,C,1,Day2,3,0.469,0.126923513
16,6,SB,C,C,C,1,Day2,4,0.672,0.204294046
16,6,SB,C,C,C,1,Day2,5,0.727,0.204802956
16,6,SB,C,C,C,1,Day2,6,0.735,0.222610606
16,6,SB,C,C,C,1,Day2,7,0.374,0.096685328
16,6,SB,C,C,C,1,Day2,8,0.425,0.110630495
16,6,SB,C,C,C,1,Day2,9,0.414,0.098736176
16,6,SB,C,C,C,1,Day2,10,0.567,0.136055471
16,6,SB,C,C,C,1,Day2,11,0.585,0.15204563
16,6,SB,C,C,C,1,Day2,12,0.58,0.156295451
16,6,SB,C,C,C,1,Day2,13,0.842,0.310882849
16,6,SB,C,C,C,1,Day2,14,0.719,0.212930745
16,6,SB,C,C,C,1,Day2,15,0.589,0.151663219
16,6,SB,C,C,C,1,Day2,16,0.637,0.16249703
16,6,SB,C,C,C,1,Day2,17,0.649,0.17932775
16,6,SB,C,C,C,1,Day2,18,0.652,0.174355138
16,6,SB,C,C,C,1,Day2,19,0.711,0.20076401
16,6,SB,C,C,C,1,Day2,20,0.734,0.216748714
16,6,SB,C,C,C,1,Day2,21,0.462,0.115494109
16,6,SB,C,C,C,1,Day2,22,0.464,0.115518561
16,6,SB,C,C,C,1,Day2,23,0.408,0.095870989
16,6,SB,C,C,C,1,Day2,24,0.441,0.112343139
16,6,SB,C,C,C,1,Day2,25,0.458,0.117747503
16,6,SB,C,C,C,1,Day2,26,0.544,0.145316308
16,6,SB,C,C,C,1,Day2,27,0.526,0.142818121
16,6,SB,C,C,C,1,Day2,28,0.339,0.095319012
16,6,SB,C,C,C,1,Day2,29,0.56,0.153940359
16,6,SB,C,C,C,1,Day2,30,0.428,0.121705971
16,6,SB,C,C,C,1,Day2,31,0.485,0.130595824
16,6,SB,C,C,C,1,Day2,32,0.5,0.130917568
16,6,SB,C,C,C,1,Day2,33,0.835,0.328982232
16,6,SB,C,C,C,1,Day2,34,0.626,0.194374264
16,6,SB,C,C,C,1,Day2,35,0.47,0.145181161
16,6,SB,C,C,C,1,Day2,36,0.182,0.071840105
16,6,SB,C,C,C,1,Day2,37,0.677,0.214714831
16,6,SB,C,C,C,1,Day2,38,0.236,0.083617573
16,6,SB,C,C,C,1,Day2,39,0.566,0.162023855
16,6,SB,C,C,C,1,Day2,40,0.367,0.113974257
16,6,SB,C,C,C,1,Day2,41,0.422,0.124629426
16,6,SB,C,C,C,1,Day2,42,0.349,0.112458137
16,6,SB,C,C,C,1,Day2,43,0.38,0.12378409
16,6,SB,C,C,C,1,Day2,44,0.0147,0.018489667
16,6,SB,C,C,C,1,Day2,45,0.0571,0.037936749
16,6,SB,C,C,C,1,Day2,46,0.00119,-0.004906023
16,6,SB,C,C,C,1,Day2,47,0.0744,0.041050208
16,6,SB,C,C,C,1,Day2,48,0.000912,-0.004751374
16,6,SB,C,C,C,1,Day2,49,0.985,0.892566088
16,6,SB,HS,C,H,2,Day2,1,0.0527,-0.046529169
16,6,SB,HS,C,H,2,Day2,2,0.00803,0.017901288
16,6,SB,HS,C,H,2,Day2,3,0.959,0.918433704
16,6,SB,HS,C,H,2,Day2,4,0.453,0.182866595
16,6,SB,HS,C,H,2,Day2,5,0.529,0.204992633
16,6,SB,HS,C,H,2,Day2,6,0.955,0.96903257
16,6,SB,HS,C,H,2,Day2,7,0.942,0.791364029
16,6,SB,HS,C,H,2,Day2,8,0.948,0.854756768
16,6,SB,HS,C,H,2,Day2,9,0.0598,0.048388422
16,6,SB,HS,C,H,2,Day2,10,0.145,0.087837
16,6,SB,HS,C,H,2,Day2,11,0.839,0.423175159
16,6,SB,HS,C,H,2,Day2,12,0.832,0.371831751
16,6,SB,HS,C,H,2,Day2,13,0.59,0.210383151
16,6,SB,HS,C,H,2,Day2,14,0.498,0.175508909
16,6,SB,HS,C,H,2,Day2,15,0.103,0.058870176
16,6,SB,HS,C,H,2,Day2,16,0.0965,0.057885897
16,6,SB,HS,C,H,2,Day2,17,0.971,1.107484109
16,6,SB,HS,C,H,2,Day2,18,0.972,1.13073854
16,6,SB,HS,C,H,2,Day2,19,0.892,0.79419486
16,6,SB,HS,C,H,2,Day2,20,0.963,1.123476794
16,6,SB,HS,C,H,2,Day2,21,0.808,0.498745969
16,6,SB,HS,C,H,2,Day2,22,0.847,0.494778059
16,6,SB,HS,C,H,2,Day2,23,0.849,0.51366464
16,6,SB,HS,C,H,2,Day2,24,0.942,0.895440578
16,6,SB,HS,C,H,2,Day2,25,0.818,0.418930958
16,6,SB,HS,C,H,2,Day2,26,0.798,0.414912907
16,6,SB,HS,C,H,2,Day2,27,0.794,0.41051501
16,6,SB,HS,C,H,2,Day2,28,0.812,0.437184885
16,6,SB,HS,C,H,2,Day2,29,0.824,0.489434413
16,6,SB,HS,C,H,2,Day2,30,0.817,0.438410242
16,6,SB,HS,C,H,2,Day2,31,0.969,1.274939538
16,6,SB,HS,C,H,2,Day2,32,0.985,1.50173851
16,6,SB,HS,C,H,2,Day2,33,0.89,0.729757269
16,6,SB,HS,C,H,2,Day2,34,0.717,0.365936573
16,6,SB,HS,C,H,2,Day2,35,0.779,0.392017998
16,6,SB,HS,C,H,2,Day2,36,0.806,0.452145628
16,6,SB,HS,C,H,2,Day2,37,0.837,0.458713836
16,6,SB,HS,C,H,2,Day2,38,0.767,0.41897996
16,6,SB,HS,C,H,2,Day2,39,0.796,0.4597297
16,6,SB,HS,C,H,2,Day2,40,0.784,0.437833697
16,6,SB,HS,C,H,2,Day2,41,0.928,0.766780825
16,6,SB,HS,C,H,2,Day2,42,0.857,0.554375163
16,6,SB,HS,C,H,2,Day2,43,0.793,0.402528456
16,6,SB,HS,C,H,2,Day2,44,0.682,0.337398132
16,6,SB,HS,C,H,2,Day2,45,0.781,0.404463412
16,6,SB,HS,C,H,2,Day2,46,0.8,0.425243848
16,6,SB,HS,C,H,2,Day2,47,0.82,0.431078689
16,6,SB,HS,C,H,2,Day2,48,0.737,0.408633765
16,6,SB,HS,C,H,2,Day2,49,0.764,0.426226621
16,3,NB,HT,H,C,3,Day2,1,0.0983,-0.068172097
16,3,NB,HT,H,C,3,Day2,2,0.786,-0.449112191
16,3,NB,HT,H,C,3,Day2,3,0.899,-0.773328564
16,3,NB,HT,H,C,3,Day2,4,0.917,-1.022958713
16,3,NB,HT,H,C,3,Day2,5,0.783,-0.450698722
16,3,NB,HT,H,C,3,Day2,6,0.876,-0.27332736
16,3,NB,HT,H,C,3,Day2,7,0.799,-0.251535386
16,3,NB,HT,H,C,3,Day2,8,0.835,-0.351597408
16,3,NB,HT,H,C,3,Day2,9,0.687,-0.155844045
16,3,NB,HT,H,C,3,Day2,10,0.516,-0.122490656
16,3,NB,HT,H,C,3,Day2,11,0.395,-0.271314623
16,3,NB,HT,H,C,3,Day2,12,0.904,-0.733954279
16,3,NB,HT,H,C,3,Day2,13,0.383,-0.091322218
16,3,NB,HT,H,C,3,Day2,14,0.0179,-0.022219782
16,3,NB,HT,H,C,3,Day2,15,0.000711,0.003161718
16,3,NB,HT,H,C,3,Day2,16,0.0774,-0.033075844
16,3,NB,HT,H,C,3,Day2,17,0.152,0.045133223
16,3,NB,HT,H,C,3,Day2,18,0.0131,0.013642471
16,3,NB,HT,H,C,3,Day2,19,0.651,0.137275109
16,3,NB,HT,H,C,3,Day2,20,0.617,0.188797042
16,3,NB,HT,H,C,3,Day2,21,0.68,0.150283422
16,3,NB,HT,H,C,3,Day2,22,0.657,-0.367316559
16,3,NB,HT,H,C,3,Day2,23,0.365,0.086968041
16,3,NB,HT,H,C,3,Day2,24,0.438,0.095787827
16,3,NB,HT,H,C,3,Day2,25,0.774,0.188632585
16,3,NB,HT,H,C,3,Day2,26,0.827,-0.504614084
16,3,NB,HT,H,C,3,Day2,27,0.666,0.158564892
16,3,NB,HT,H,C,3,Day2,28,0.604,0.134567821
16,3,NB,HT,H,C,3,Day2,29,0.597,0.127295887
16,3,NB,HT,H,C,3,Day2,30,0.173,0.079224604
16,3,NB,HT,H,C,3,Day2,31,0.788,-0.214940762
16,3,NB,HT,H,C,3,Day2,32,0.879,-0.817808735
16,3,NB,HT,H,C,3,Day2,33,0.668,-0.567245573
16,3,NB,HT,H,C,3,Day2,34,0.492,-0.123909117
16,3,NB,HT,H,C,3,Day2,35,0.299,0.07349397
16,3,NB,HT,H,C,3,Day2,36,0.173,-0.055282989
16,3,NB,HT,H,C,3,Day2,37,0.874,-0.864000212
16,3,NB,HT,H,C,3,Day2,38,0.623,-0.301832162
16,3,NB,HT,H,C,3,Day2,39,0.257,-0.066914078
16,3,NB,HT,H,C,3,Day2,40,0.124,-0.047623682
16,3,NB,HT,H,C,3,Day2,41,0.437,0.103738901
16,3,NB,HT,H,C,3,Day2,42,0.109,-0.039116096
16,3,NB,HT,H,C,3,Day2,43,0.441,0.160703717
16,3,NB,HT,H,C,3,Day2,44,0.545,-0.148681567
16,3,NB,HT,H,C,3,Day2,45,0.0815,-0.037977881
16,3,NB,HT,H,C,3,Day2,46,0.901,-1.041959459
16,3,NB,HT,H,C,3,Day2,47,0.377,-0.099599019
16,3,NB,HT,H,C,3,Day2,48,0.857,-0.944134076
16,3,NB,HT,H,C,3,Day2,49,0.776,-0.226470924
16,3,NB,HX,H,H,4,Day2,1,0.892,-0.780415302
16,3,NB,HX,H,H,4,Day2,2,0.872,-0.717180786
16,3,NB,HX,H,H,4,Day2,3,0.796,-0.777737468
16,3,NB,HX,H,H,4,Day2,4,0.883,-0.773118787
16,3,NB,HX,H,H,4,Day2,5,0.529,-0.150402154
16,3,NB,HX,H,H,4,Day2,6,0.00407,0.009889513
16,3,NB,HX,H,H,4,Day2,7,0.23,-0.220884167
16,3,NB,HX,H,H,4,Day2,8,0.305,-0.108241364
16,3,NB,HX,H,H,4,Day2,9,0.223,-0.095904579
16,3,NB,HX,H,H,4,Day2,10,0.03,0.047287574
16,3,NB,HX,H,H,4,Day2,11,0.0671,-0.100114803
16,3,NB,HX,H,H,4,Day2,12,0.00646,-0.012976546
16,3,NB,HX,H,H,4,Day2,13,0.626,-0.238475537
16,3,NB,HX,H,H,4,Day2,14,0.718,-0.237766785
16,3,NB,HX,H,H,4,Day2,15,0.854,-0.454671066
16,3,NB,HX,H,H,4,Day2,16,0.928,-0.854717289
16,3,NB,HX,H,H,4,Day2,17,0.933,-0.735359734
16,3,NB,HX,H,H,4,Day2,18,0.645,-0.369982416
16,3,NB,HX,H,H,4,Day2,19,0.671,-0.427963375
16,3,NB,HX,H,H,4,Day2,20,0.788,-0.725657986
16,3,NB,HX,H,H,4,Day2,21,0.718,-0.29231112
16,3,NB,HX,H,H,4,Day2,22,0.847,-0.573784673
16,3,NB,HX,H,H,4,Day2,23,0.236,-0.09491111
16,3,NB,HX,H,H,4,Day2,24,0.877,0.435978235
16,3,NB,HX,H,H,4,Day2,25,0.129,-0.194013849
16,3,NB,HX,H,H,4,Day2,26,0.522,-0.426586493
16,3,NB,HX,H,H,4,Day2,27,0.744,-0.494061048
16,3,NB,HX,H,H,4,Day2,28,0.332,0.101794336
16,3,NB,HX,H,H,4,Day2,29,0.306,0.106383203
16,3,NB,HX,H,H,4,Day2,30,0.562,-0.329418807
16,3,NB,HX,H,H,4,Day2,31,0.377,-0.310726621
16,3,NB,HX,H,H,4,Day2,32,0.256,-0.133614374
16,3,NB,HX,H,H,4,Day2,33,0.0646,-0.049711306
16,3,NB,HX,H,H,4,Day2,34,0.386,0.124999425
16,3,NB,HX,H,H,4,Day2,35,0.451,0.180586412
16,3,NB,HX,H,H,4,Day2,36,0.00727,-0.02343126
16,3,NB,HX,H,H,4,Day2,37,0.829,-0.531047726
16,3,NB,HX,H,H,4,Day2,38,0.318,-0.34506314
16,3,NB,HX,H,H,4,Day2,39,0.744,-0.753480344
16,3,NB,HX,H,H,4,Day2,40,0.89,-0.441864113
16,3,NB,HX,H,H,4,Day2,41,0.643,-0.221075717
16,3,NB,HX,H,H,4,Day2,42,0.894,-0.679496244
16,3,NB,HX,H,H,4,Day2,43,0.898,-1.36536883
16,3,NB,HX,H,H,4,Day2,44,0.943,-0.628061627
16,3,NB,HX,H,H,4,Day2,45,0.926,-0.516013697
16,3,NB,HX,H,H,4,Day2,46,0.938,-0.515603572
16,3,NB,HX,H,H,4,Day2,47,0.912,-0.468533261
17,7,SB,C,C,C,1,Day2,1,0.817,0.399733811
17,7,SB,C,C,C,1,Day2,2,0.924,0.620858728
17,7,SB,C,C,C,1,Day2,3,0.74,0.336506263
17,7,SB,C,C,C,1,Day2,4,0.86,0.409647781
17,7,SB,C,C,C,1,Day2,5,0.866,0.452853101
17,7,SB,C,C,C,1,Day2,6,0.833,0.38787279
17,7,SB,C,C,C,1,Day2,7,0.822,0.402990922
17,7,SB,C,C,C,1,Day2,8,0.859,0.415622218
17,7,SB,C,C,C,1,Day2,9,0.866,0.410054749
17,7,SB,C,C,C,1,Day2,10,0.868,0.465182675
17,7,SB,C,C,C,1,Day2,11,0.873,0.451709123
17,7,SB,C,C,C,1,Day2,12,0.886,0.512881726
17,7,SB,C,C,C,1,Day2,13,0.914,0.582561426
17,7,SB,C,C,C,1,Day2,14,0.834,0.427035649
17,7,SB,C,C,C,1,Day2,15,0.827,0.361487585
17,7,SB,C,C,C,1,Day2,16,0.856,0.415273335
17,7,SB,C,C,C,1,Day2,17,0.836,0.415446609
17,7,SB,C,C,C,1,Day2,18,0.846,0.48735988
17,7,SB,C,C,C,1,Day2,19,0.912,0.527598034
17,7,SB,C,C,C,1,Day2,20,0.884,0.511926588
17,7,SB,C,C,C,1,Day2,21,0.707,0.282850163
17,7,SB,C,C,C,1,Day2,22,0.882,0.473045283
17,7,SB,C,C,C,1,Day2,23,0.866,0.466908588
17,7,SB,C,C,C,1,Day2,24,0.856,0.484331654
17,7,SB,C,C,C,1,Day2,25,0.856,0.434957806
17,7,SB,C,C,C,1,Day2,26,0.743,0.314836612
17,7,SB,C,C,C,1,Day2,27,0.733,0.302698441
17,7,SB,C,C,C,1,Day2,28,0.678,0.274610003
17,7,SB,C,C,C,1,Day2,29,0.78,0.328933994
17,7,SB,C,C,C,1,Day2,30,0.684,0.261772152
17,7,SB,C,C,C,1,Day2,31,0.752,0.296829073
17,7,SB,C,C,C,1,Day2,32,0.59,0.219532913
17,7,SB,C,C,C,1,Day2,33,0.652,0.257339265
17,7,SB,C,C,C,1,Day2,34,0.592,0.228059276
17,7,SB,C,C,C,1,Day2,35,0.665,0.269632249
17,7,SB,C,C,C,1,Day2,36,0.647,0.237434464
17,7,SB,C,C,C,1,Day2,37,0.641,0.233365281
17,7,SB,C,C,C,1,Day2,38,0.375,0.149731171
17,7,SB,C,C,C,1,Day2,39,0.73,0.331461657
17,7,SB,C,C,C,1,Day2,40,0.457,0.169905521
17,7,SB,C,C,C,1,Day2,41,0.248,0.096821354
17,7,SB,C,C,C,1,Day2,42,0.22,0.092890405
17,7,SB,C,C,C,1,Day2,43,0.421,0.153809576
17,7,SB,C,C,C,1,Day2,44,0.113,0.06229008
17,7,SB,C,C,C,1,Day2,45,0.00922,0.018389398
17,7,SB,C,C,C,1,Day2,46,0.00446,-0.011644807
17,7,SB,C,C,C,1,Day2,47,0.0902,0.055855572
17,7,SB,C,C,C,1,Day2,48,0.00000618,-0.000459962
17,7,SB,HS,C,H,2,Day2,1,0.905,0.434005742
17,7,SB,HS,C,H,2,Day2,2,0.857,0.314071818
17,7,SB,HS,C,H,2,Day2,3,0.358,0.092760266
17,7,SB,HS,C,H,2,Day2,4,0.832,0.324846695
17,7,SB,HS,C,H,2,Day2,5,0.953,0.606640864
17,7,SB,HS,C,H,2,Day2,6,0.966,0.989806677
17,7,SB,HS,C,H,2,Day2,7,0.936,0.551475422
17,7,SB,HS,C,H,2,Day2,8,0.893,0.441723684
17,7,SB,HS,C,H,2,Day2,9,0.857,0.389976551
17,7,SB,HS,C,H,2,Day2,10,0.868,0.37876286
17,7,SB,HS,C,H,2,Day2,11,0.859,0.356372125
17,7,SB,HS,C,H,2,Day2,12,0.865,0.405503078
17,7,SB,HS,C,H,2,Day2,13,0.879,0.452013685
17,7,SB,HS,C,H,2,Day2,14,0.856,0.423091226
17,7,SB,HS,C,H,2,Day2,15,0.896,0.473088919
17,7,SB,HS,C,H,2,Day2,16,0.906,0.488805011
17,7,SB,HS,C,H,2,Day2,17,0.492,0.339359664
17,7,SB,HS,C,H,2,Day2,18,0.82,0.333046244
17,7,SB,HS,C,H,2,Day2,19,0.878,0.39773688
17,7,SB,HS,C,H,2,Day2,20,0.887,0.421967458
17,7,SB,HS,C,H,2,Day2,21,0.802,0.334226058
17,7,SB,HS,C,H,2,Day2,22,0.871,0.413368932
17,7,SB,HS,C,H,2,Day2,23,0.882,0.440516612
17,7,SB,HS,C,H,2,Day2,24,0.833,0.409008424
17,7,SB,HS,C,H,2,Day2,25,0.858,0.425383756
17,7,SB,HS,C,H,2,Day2,26,0.854,0.383724413
17,7,SB,HS,C,H,2,Day2,27,0.851,0.394114143
17,7,SB,HS,C,H,2,Day2,28,0.847,0.447663421
17,7,SB,HS,C,H,2,Day2,29,0.722,0.28084841
17,7,SB,HS,C,H,2,Day2,30,0.797,0.320477465
17,7,SB,HS,C,H,2,Day2,31,0.497,0.13267421
17,7,SB,HS,C,H,2,Day2,32,0.611,0.192310126
17,7,SB,HS,C,H,2,Day2,33,0.595,0.189810639
17,7,SB,HS,C,H,2,Day2,34,0.716,0.232945175
17,7,SB,HS,C,H,2,Day2,35,0.592,0.203696568
17,7,SB,HS,C,H,2,Day2,36,0.668,0.189269276
17,7,SB,HS,C,H,2,Day2,37,0.779,0.262624668
17,7,SB,HS,C,H,2,Day2,38,0.727,0.255386187
17,7,SB,HS,C,H,2,Day2,39,0.839,0.359056831
17,7,SB,HS,C,H,2,Day2,40,0.747,0.263489162
17,7,SB,HS,C,H,2,Day2,41,0.621,0.203469047
17,7,SB,HS,C,H,2,Day2,42,0.687,0.225653285
17,7,SB,HS,C,H,2,Day2,43,0.217,-0.07523263
17,7,SB,HS,C,H,2,Day2,44,0.105,0.05117261
17,7,SB,HS,C,H,2,Day2,45,0.452,0.233373967
17,7,SB,HS,C,H,2,Day2,46,0.789,0.339415621
17,7,SB,HS,C,H,2,Day2,47,0.817,0.382776517
17,7,SB,HS,C,H,2,Day2,48,0.784,0.327457861
17,2,NB,HT,H,C,3,Day2,1,0.936,-0.627327366
17,2,NB,HT,H,C,3,Day2,2,0.985,-1.027277138
17,2,NB,HT,H,C,3,Day2,3,0.853,-0.818727178
17,2,NB,HT,H,C,3,Day2,4,0.917,-0.821784476
17,2,NB,HT,H,C,3,Day2,5,0.902,-0.72526335
17,2,NB,HT,H,C,3,Day2,6,0.564,-0.129129687
17,2,NB,HT,H,C,3,Day2,7,0.218,-0.064603787
17,2,NB,HT,H,C,3,Day2,8,0.0799,-0.029875954
17,2,NB,HT,H,C,3,Day2,9,0.0368,-0.039276422
17,2,NB,HT,H,C,3,Day2,10,0.532,-0.111675196
17,2,NB,HT,H,C,3,Day2,11,0.785,-0.330963228
17,2,NB,HT,H,C,3,Day2,12,0.796,-0.421376087
17,2,NB,HT,H,C,3,Day2,13,0.382,-0.092309183
17,2,NB,HT,H,C,3,Day2,14,0.0712,-0.028337344
17,2,NB,HT,H,C,3,Day2,15,0.352,0.075588924
17,2,NB,HT,H,C,3,Day2,16,0.0258,-0.035981492
17,2,NB,HT,H,C,3,Day2,17,0.0184,-0.023119206
17,2,NB,HT,H,C,3,Day2,18,0.46,-0.316481966
17,2,NB,HT,H,C,3,Day2,19,0.0264,0.024768595
17,2,NB,HT,H,C,3,Day2,20,0.141,-0.112862512
17,2,NB,HT,H,C,3,Day2,21,0.0188,0.014747839
17,2,NB,HT,H,C,3,Day2,22,0.528,0.117275523
17,2,NB,HT,H,C,3,Day2,23,0.222,0.103180426
17,2,NB,HT,H,C,3,Day2,24,0.851,0.213119943
17,2,NB,HT,H,C,3,Day2,25,0.848,0.205133629
17,2,NB,HT,H,C,3,Day2,26,0.325,0.077278487
17,2,NB,HT,H,C,3,Day2,27,0.67,0.197056612
17,2,NB,HT,H,C,3,Day2,28,0.812,0.253192054
17,2,NB,HT,H,C,3,Day2,29,0.309,-0.098271971
17,2,NB,HT,H,C,3,Day2,30,0.478,-0.217082159
17,2,NB,HT,H,C,3,Day2,31,0.617,-0.382959484
17,2,NB,HT,H,C,3,Day2,32,0.737,-0.461843418
17,2,NB,HT,H,C,3,Day2,33,0.894,-0.528616436
17,2,NB,HT,H,C,3,Day2,34,0.22,0.051656456
17,2,NB,HT,H,C,3,Day2,35,0.00036,-0.004058829
17,2,NB,HT,H,C,3,Day2,36,0.641,-0.340542951
17,2,NB,HT,H,C,3,Day2,37,0.761,-0.429150517
17,2,NB,HT,H,C,3,Day2,38,0.542,-0.28725463
17,2,NB,HT,H,C,3,Day2,39,0.65,-0.384663393
17,2,NB,HT,H,C,3,Day2,40,0.56,-0.307848348
17,2,NB,HT,H,C,3,Day2,41,0.824,-0.542460828
17,2,NB,HT,H,C,3,Day2,42,0.857,-0.646531376
17,2,NB,HT,H,C,3,Day2,43,0.516,-0.366513505
17,2,NB,HT,H,C,3,Day2,44,0.694,-0.457191295
17,2,NB,HT,H,C,3,Day2,45,0.848,-0.637934226
17,2,NB,HT,H,C,3,Day2,46,0.838,-0.743156138
17,2,NB,HT,H,C,3,Day2,47,0.712,-0.603208011
17,2,NB,HT,H,C,3,Day2,48,0.551,-0.143233047
17,2,NB,HT,H,C,3,Day2,49,0.24,-0.070317344
17,2,NB,HT,H,C,3,Day2,50,0.00591,0.019429941
17,2,NB,HX,H,H,4,Day2,1,0.911,-0.513999496
17,2,NB,HX,H,H,4,Day2,2,0.981,-1.039888043
17,2,NB,HX,H,H,4,Day2,3,0.972,-0.787315102
17,2,NB,HX,H,H,4,Day2,4,0.939,-0.531033983
17,2,NB,HX,H,H,4,Day2,5,0.611,-0.171907708
17,2,NB,HX,H,H,4,Day2,6,0.257,-0.059922229
17,2,NB,HX,H,H,4,Day2,7,0.166,-0.046974477
17,2,NB,HX,H,H,4,Day2,8,0.868,-0.440962094
17,2,NB,HX,H,H,4,Day2,9,0.834,-0.587181613
17,2,NB,HX,H,H,4,Day2,10,0.481,-0.262845306
17,2,NB,HX,H,H,4,Day2,11,0.0629,-0.026058103
17,2,NB,HX,H,H,4,Day2,12,0.453,0.113586425
17,2,NB,HX,H,H,4,Day2,13,0.0841,-0.084632157
17,2,NB,HX,H,H,4,Day2,14,0.0214,0.030993816
17,2,NB,HX,H,H,4,Day2,15,0.1,0.03039355
17,2,NB,HX,H,H,4,Day2,16,0.0503,-0.067995839
17,2,NB,HX,H,H,4,Day2,17,0.00723,0.021831231
17,2,NB,HX,H,H,4,Day2,18,0.468,0.130367756
17,2,NB,HX,H,H,4,Day2,19,0.71,0.178546914
17,2,NB,HX,H,H,4,Day2,20,0.165,-0.041901258
17,2,NB,HX,H,H,4,Day2,21,0.0534,0.022310888
17,2,NB,HX,H,H,4,Day2,22,0.00066,-0.066776264
17,2,NB,HX,H,H,4,Day2,23,0.197,0.050223754
17,2,NB,HX,H,H,4,Day2,24,0.606,0.11262013
17,2,NB,HX,H,H,4,Day2,25,0.316,0.137324492
17,2,NB,HX,H,H,4,Day2,26,0.541,0.123164341
17,2,NB,HX,H,H,4,Day2,27,0.166,0.038016477
17,2,NB,HX,H,H,4,Day2,28,0.475,-0.093541509
17,2,NB,HX,H,H,4,Day2,29,0.181,-0.065844915
17,2,NB,HX,H,H,4,Day2,30,0.834,-0.486741065
17,2,NB,HX,H,H,4,Day2,31,0.973,-0.565419945
17,2,NB,HX,H,H,4,Day2,32,0.879,-0.348463437
17,2,NB,HX,H,H,4,Day2,33,0.932,-0.366998976
17,2,NB,HX,H,H,4,Day2,34,0.862,-0.22921299
17,2,NB,HX,H,H,4,Day2,35,0.142,-0.04536094
17,2,NB,HX,H,H,4,Day2,36,0.0529,0.028138155
17,2,NB,HX,H,H,4,Day2,37,0.72,-0.696587681
17,2,NB,HX,H,H,4,Day2,38,0.636,-0.361641911
17,2,NB,HX,H,H,4,Day2,39,0.354,-0.067992377
17,2,NB,HX,H,H,4,Day2,40,0.122,0.075578285
17,2,NB,HX,H,H,4,Day2,41,0.0000121,0.000365011
17,2,NB,HX,H,H,4,Day2,42,0.466,-0.3254529
17,2,NB,HX,H,H,4,Day2,43,0.233,0.054208141
17,2,NB,HX,H,H,4,Day2,44,0.418,-0.160016014
17,2,NB,HX,H,H,4,Day2,45,0.505,-0.357523571
17,2,NB,HX,H,H,4,Day2,46,0.00102,0.009243408
17,2,NB,HX,H,H,4,Day2,47,0.852,-1.031263171
17,2,NB,HX,H,H,4,Day2,48,0.787,-0.16490471
17,2,NB,HX,H,H,4,Day2,49,0.488,-0.266641604
