Experiment,Timepoint,Chamber,Treatment,Colony,Coral,Location,delta_FTA,Turbidity,Gnet,Gnet2,mo2_turb_avg,mo2_turb
12,10,4,HX,7,3-Jul,SB,-4.7,31.01,-5.871185065,0.469694805,0.210385992,0.233917461
12,11,4,HX,7,3-Jul,SB,7.7,26.47,9.61875,-0.7695,0.308241578,0.365267236
12,12,4,HX,7,3-Jul,SB,-12.5,21.28,-15.6148539,1.249188312,0.310364616,0.2930312
12,13,4,HX,7,3-Jul,SB,-1.5,22.21,-1.873782468,0.149902597,0.249590687,0.204966857
12,14,4,HX,7,3-Jul,SB,2.6,20.78,3.24788961,-0.259831169,0.316169463,0.4463338
12,15,4,HX,7,3-Jul,SB,5.2,16.31,6.495779221,-0.519662338,0.322582386,0.381452341
12,16,4,HX,7,3-Jul,SB,-15.2,12.02,-18.98766234,1.519012987,0.15331755,0.028673305
12,17,4,HX,7,3-Jul,SB,-6.6,13.4,-8.244642857,0.659571429,0.018198235,0.283098099
12,18,4,HX,7,3-Jul,SB,2.4,10.98,2.998051948,-0.239844156,-0.206534615,0.120541272
12,19,4,HX,7,3-Jul,SB,-17.4,11.76,-21.73587662,1.73887013,0.305744237,0.345059664
12,20,4,HX,7,3-Jul,SB,-1.6,8.7,-1.998701299,0.159896104,-0.420246514,-0.637024166
12,21,4,HX,7,3-Jul,SB,-14.2,6.87,-17.73847403,1.419077922,0.169069655,0.244534673
12,22,4,HX,7,3-Jul,SB,0.7,7.06,0.874431818,-0.069954545,-0.276263506,-0.834782145
12,23,4,HX,7,3-Jul,SB,-6.7,4.82,-8.369561688,0.669564935,0.414238605,0.577378363
12,24,4,HX,7,3-Jul,SB,-1.9,5.64,-2.373457792,0.189876623,-0.733020371,-0.438395448
13,1,4,HX,1,8-Jan,NB,-3.9,1.51,-2.344482394,0.187558592,-0.501561447,-0.948102509
13,2,4,HX,1,8-Jan,NB,4.3,45.96,2.584942127,-0.20679537,-0.746021404,-0.548695527
13,3,4,HX,1,8-Jan,NB,5.4,44.12,3.246206392,-0.259696511,-0.501124473,-0.653599375
13,4,4,HX,1,8-Jan,NB,-1.6,42.98,-0.961838931,0.076947114,-0.177278985,-0.09524141
13,5,4,HX,1,8-Jan,NB,-7.7,36.91,-4.628849856,0.370307988,-0.263767523,-0.224709043
13,6,4,HX,1,8-Jan,NB,-5.4,30.85,-3.246206392,0.259696511,0.089082599,0.105114468
13,7,4,HX,1,8-Jan,NB,-2.5,29.28,-1.50287333,0.120229866,-0.02982341,-0.190144913
13,8,4,HX,1,8-Jan,NB,-3.7,27.92,-2.224252528,0.177940202,0.063330971,0.077194875
13,9,4,HX,1,8-Jan,NB,-0.9,21.81,-0.541034399,0.043282752,0.051826784,0.044622698
13,10,4,HX,1,8-Jan,NB,2.6,21.43,1.562988263,-0.125039061,-0.349602097,-0.624853853
13,11,4,HX,1,8-Jan,NB,-7.7,65.34,-4.628849856,0.370307988,-0.761708148,-0.875479626
13,12,4,HX,1,8-Jan,NB,1.6,67.75,0.961838931,-0.076947114,-1.033313683,-1.046391695
13,13,4,HX,1,8-Jan,NB,-40.5,63.13,-24.34654794,1.947723835,-0.275170203,-0.235233412
13,14,4,HX,1,8-Jan,NB,-2.9,65.33,-1.743333063,0.139466645,-0.090070495,-0.029131759
13,15,4,HX,1,8-Jan,NB,3.9,66.3,2.344482394,-0.187558592,-0.122305875,-0.140620947
13,16,4,HX,1,8-Jan,NB,-4.9,55.29,-2.945631726,0.235650538,-0.02498841,-0.049313286
13,17,4,HX,1,8-Jan,NB,-2.8,51.56,-1.683218129,0.13465745,0.024551631,-0.027384262
13,18,4,HX,1,8-Jan,NB,1.2,40.08,0.721379198,-0.057710336,0.023803889,-0.038220667
13,19,4,HX,1,8-Jan,NB,1.6,41.86,0.961838931,-0.076947114,0.000897387,-0.034722753
13,20,4,HX,1,8-Jan,NB,-8.7,39.67,-5.229999188,0.418399935,0.0538763,0.03896763
13,21,4,HX,1,8-Jan,NB,-4.1,34.16,-2.464712261,0.197176981,0.022950883,0.015761046
13,22,4,HX,1,8-Jan,NB,-4.6,28.15,-2.765286927,0.221222954,-0.339883163,-0.101715119
13,23,4,HX,1,8-Jan,NB,-8.4,29.68,-5.049654388,0.403972351,-0.36622528,-0.70788519
13,24,4,HX,1,8-Jan,NB,-5.7,26.2,-3.426551192,0.274124095,-0.02595747,-0.038858071
14,1,4,HX,5,8-May,SB,-4.6,1.87,-3.877372627,0.31018981,-1.113077373,-1.076411248
14,2,4,HX,5,8-May,SB,-6,51.39,-5.057442557,0.404595405,-1.43397406,-1.519514795
14,3,4,HX,5,8-May,SB,-8.7,51.87,-7.333291708,0.586663337,-1.131577058,-0.784050246
14,4,4,HX,5,8-May,SB,-5.4,52.25,-4.551698302,0.364135864,-0.949086168,-0.716207055
14,5,4,HX,5,8-May,SB,24,51.45,20.22977023,-1.618381618,-0.472238268,-0.201929669
14,6,4,HX,5,8-May,SB,-3.2,53.37,-2.697302697,0.215784216,-0.241288775,-0.344694181
14,7,4,HX,5,8-May,SB,7.9,50.72,6.658966034,-0.532717283,-0.652422887,-0.879142892
14,8,4,HX,5,8-May,SB,1.4,44.43,1.18006993,-0.094405594,-0.551093016,-0.28342583
14,9,4,HX,5,8-May,SB,11.4,45.95,9.609140859,-0.768731269,-0.569123404,-0.886060007
14,10,4,HX,5,8-May,SB,-3.3,50.75,-2.781593407,0.222527473,-0.331213976,-0.369453903
14,11,4,HX,5,8-May,SB,-10.3,38.29,-8.681943057,0.694555445,-0.56847963,-0.424604752
14,12,4,HX,5,8-May,SB,1.4,42.37,1.18006993,-0.094405594,0.115530846,0.611724742
14,13,4,HX,5,8-May,SB,29.2,43.37,24.61288711,-1.969030969,-0.260859871,-0.301268688
14,14,4,HX,5,8-May,SB,-1.3,35.87,-1.095779221,0.087662338,-0.223706262,-0.329632911
14,15,4,HX,5,8-May,SB,1.2,34.43,1.011488511,-0.080919081,-0.096209183,-0.046147856
14,16,4,HX,5,8-May,SB,1.1,36.61,0.927197802,-0.074175824,-0.686595505,-0.569630838
14,17,4,HX,5,8-May,SB,-3.5,32.53,-2.950174825,0.236013986,-0.09462455,-0.045398674
14,18,4,HX,5,8-May,SB,-8.4,40.62,-7.08041958,0.566433566,-0.103041523,0.0024276
14,19,4,HX,5,8-May,SB,-3.8,31.68,-3.203046953,0.256243756,-0.040304563,-0.03867582
14,20,4,HX,5,8-May,SB,54.1,33.92,45.60127373,-3.648101898,-0.518029614,-0.783276505
14,21,4,HX,5,8-May,SB,5,30.57,4.214535465,-0.337162837,-0.671745881,-0.816890155
14,22,4,HX,5,8-May,SB,37.4,26.31,31.52472527,-2.521978022,-0.305813655,-0.179834086
14,23,4,HX,5,8-May,SB,5.8,24.93,4.888861139,-0.391108891,-0.359021789,-0.354035102
14,24,4,HX,5,8-May,SB,0.6,19.68,0.505744256,-0.04045954,-0.889750189,-0.440770147
15,1,4,HX,4,8-Apr,NB,-3,0.35,-4.515138476,0.361211078,-2.33052032,-3.631868796
15,2,4,HX,4,8-Apr,NB,-1,51.23,-1.505046159,0.120403693,-2.474001436,-2.140743396
15,3,4,HX,4,8-Apr,NB,7.4,48.78,11.13734157,-0.890987326,-1.267925568,-1.667802674
15,4,4,HX,4,8-Apr,NB,1.7,57.93,2.55857847,-0.204686278,-1.152431091,-1.035008943
15,5,4,HX,4,8-Apr,NB,-12.6,58.46,-18.9635816,1.517086528,-1.531766934,-1.534037992
15,6,4,HX,4,8-Apr,NB,-6,50.54,-9.030276952,0.722422156,-2.883655492,-2.891744576
15,7,4,HX,4,8-Apr,NB,1.8,55.51,2.709083086,-0.216726647,-1.720254613,-2.116396248
15,8,4,HX,4,8-Apr,NB,4.1,43.23,6.170689251,-0.49365514,-1.503887437,-1.47036365
15,9,4,HX,4,8-Apr,NB,-28.8,54.22,-43.34532937,3.46762635,-1.333930716,-1.42313711
15,10,4,HX,4,8-Apr,NB,1.9,45.86,2.859587701,-0.228767016,-1.339473262,-1.328728881
15,11,4,HX,4,8-Apr,NB,-1.4,46.86,-2.107064622,0.16856517,-1.785688032,-2.189301532
15,12,4,HX,4,8-Apr,NB,-3.9,35.45,-5.869680019,0.469574402,-0.872628085,-0.969347958
15,13,4,HX,4,8-Apr,NB,0.8,36.75,1.204036927,-0.096322954,-0.90972533,-0.855997805
15,14,4,HX,4,8-Apr,NB,-14.6,36.62,-21.97367392,1.757893913,-1.119263284,-1.000307005
15,15,4,HX,4,8-Apr,NB,-37.4,33.17,-56.28872633,4.503098107,-0.81029612,-1.284922491
15,16,4,HX,4,8-Apr,NB,34.8,33.03,52.37560632,-4.190048506,-0.829639268,-0.893947605
15,17,4,HX,4,8-Apr,NB,-25.6,23.76,-38.52918166,3.082334533,-1.363404728,-1.943157714
15,18,4,HX,4,8-Apr,NB,29.1,22.54,43.79684322,-3.503747457,-0.678362315,-0.65869857
15,19,4,HX,4,8-Apr,NB,4.7,21.36,7.073716946,-0.565897356,-1.186853841,-1.840242129
15,20,4,HX,4,8-Apr,NB,-5.6,22.47,-8.428258488,0.674260679,-0.785318069,-0.884175653
15,21,4,HX,4,8-Apr,NB,-0.7,20.07,-1.053532311,0.084282585,-1.477036781,-1.29763605
15,22,4,HX,4,8-Apr,NB,58.2,20.12,87.59368643,-7.007494915,-1.787068611,-2.071211399
15,23,4,HX,4,8-Apr,NB,-4.5,17.21,-6.772707714,0.541816617,-2.039916852,-1.920487273
15,24,4,HX,4,8-Apr,NB,13.3,14.31,20.01711391,-1.601369113,-7.505567798,-1.125331106
16,1,4,HX,3,5-Mar,NB,-3.6,2.77,-3.725830921,0.298066474,-0.748798044,-0.717180786
16,2,4,HX,3,5-Mar,NB,32.1,51.12,33.22199238,-2.657759391,-0.775428128,-0.773118787
16,3,4,HX,3,5-Mar,NB,2,55.36,2.069906067,-0.165592485,-0.070256321,0.009889513
16,4,4,HX,3,5-Mar,NB,-0.2,55.36,-0.206990607,0.016559249,-0.164562766,-0.108241364
16,5,4,HX,3,5-Mar,NB,-0.7,51.7,-0.724467124,0.05795737,-0.024308503,0.047287574
16,6,4,HX,3,5-Mar,NB,-4.7,45.78,-4.864279258,0.389142341,-0.056545675,-0.012976546
16,7,4,HX,3,5-Mar,NB,-3.1,47.18,-3.208354405,0.256668352,-0.238121161,-0.237766785
16,8,4,HX,3,5-Mar,NB,2.9,44.35,3.001363798,-0.240109104,-0.654694178,-0.854717289
16,9,4,HX,3,5-Mar,NB,-11.1,38.69,-11.48797867,0.919038294,-0.552671075,-0.369982416
16,10,4,HX,3,5-Mar,NB,-45.2,38.12,-46.77987712,3.74239017,-0.576810681,-0.725657986
16,11,4,HX,3,5-Mar,NB,2.3,34.59,2.380391978,-0.190431358,-0.433047897,-0.573784673
16,12,4,HX,3,5-Mar,NB,2.1,34.74,2.173401371,-0.17387211,0.170533563,0.435978235
16,13,4,HX,3,5-Mar,NB,-11.5,30.35,-11.90195989,0.952156791,-0.310300171,-0.426586493
16,14,4,HX,3,5-Mar,NB,5.4,27.26,5.588746382,-0.447099711,-0.196133356,0.101794336
16,15,4,HX,3,5-Mar,NB,3.4,21.81,3.518840315,-0.281507225,-0.111517802,-0.329418807
16,16,4,HX,3,5-Mar,NB,-3,27.49,-3.104859101,0.248388728,-0.222170498,-0.133614374
16,17,4,HX,3,5-Mar,NB,-4.2,25.49,-4.346802742,0.347744219,0.03764406,0.124999425
16,18,4,HX,3,5-Mar,NB,-2.6,25.46,-2.690877888,0.215270231,0.078577576,-0.02343126
16,19,4,HX,3,5-Mar,NB,-2.5,22.66,-2.587382584,0.206990607,-0.438055433,-0.34506314
16,20,4,HX,3,5-Mar,NB,-2.4,22.62,-2.483887281,0.198710982,-0.597672229,-0.441864113
16,21,4,HX,3,5-Mar,NB,22.4,39.75,23.18294796,-1.854635836,-0.450285981,-0.679496244
16,22,4,HX,3,5-Mar,NB,-2.1,36.78,-2.173401371,0.17387211,-0.996715229,-0.628061627
16,23,4,HX,3,5-Mar,NB,-0.4,31.97,-0.413981213,0.033118497,-0.515808635,-0.515603572
16,24,4,HX,3,5-Mar,NB,0.4,26.84,0.413981213,-0.033118497,NA,NA
16,25,4,HX,3,5-Mar,NB,-0.9,16.28,-0.93145773,0.074516618,NA,NA
17,1,4,HX,2,6-Feb,NB,13.2,3.2,9.933304647,-0.794664372,-0.77694377,-1.039888043
17,2,4,HX,2,6-Feb,NB,5.7,45.24,4.289381552,-0.343150524,-0.659174543,-0.531033983
17,3,4,HX,2,6-Feb,NB,-3.7,55.91,-2.784335394,0.222746831,-0.115914969,-0.059922229
17,4,4,HX,2,6-Feb,NB,2.9,47.23,2.18231693,-0.174585354,-0.243968286,-0.440962094
17,5,4,HX,2,6-Feb,NB,6.5,44.21,4.891400016,-0.391312001,-0.42501346,-0.262845306
17,6,4,HX,2,6-Feb,NB,5.4,36.89,4.063624628,-0.32508997,0.043764161,0.113586425
17,7,4,HX,2,6-Feb,NB,6.6,39.7,4.966652324,-0.397332186,-0.026819171,0.030993816
17,8,4,HX,2,6-Feb,NB,8.8,35.1,6.622203098,-0.529776248,-0.018801145,-0.067995839
17,9,4,HX,2,6-Feb,NB,-4.2,33.44,-3.160596933,0.252847755,0.076099494,0.130367756
17,10,4,HX,2,6-Feb,NB,0.7,27.25,0.526766156,-0.042141292,0.068322828,-0.041901258
17,11,4,HX,2,6-Feb,NB,-3.6,27.87,-2.709083086,0.216726647,-0.022232688,-0.066776264
17,12,4,HX,2,6-Feb,NB,36.7,36.01,27.61759701,-2.209407761,0.081421942,0.11262013
17,13,4,HX,2,6-Feb,NB,0.7,29.91,0.526766156,-0.042141292,0.130244417,0.123164341
17,14,4,HX,2,6-Feb,NB,-4.7,27.12,-3.536858473,0.282948678,-0.027762516,-0.093541509
17,15,4,HX,2,6-Feb,NB,-0.5,26.51,-0.37626154,0.030100923,-0.27629299,-0.486741065
17,16,4,HX,2,6-Feb,NB,0.5,21.27,0.37626154,-0.030100923,-0.456941691,-0.348463437
17,17,4,HX,2,6-Feb,NB,-10.7,15.26,-8.051996949,0.644159756,-0.298105983,-0.22921299
17,18,4,HX,2,6-Feb,NB,1.2,19.62,0.903027695,-0.072242216,-0.008611393,0.028138155
17,20,4,HX,2,6-Feb,NB,-3.1,14.98,-2.332821546,0.186625724,-0.529114796,-0.361641911
17,21,4,HX,2,6-Feb,NB,-1.2,12.76,-0.903027695,0.072242216,0.003792954,0.075578285
17,22,4,HX,2,6-Feb,NB,2.2,10.54,1.655550775,-0.132444062,-0.162543945,-0.3254529
17,23,4,HX,2,6-Feb,NB,-1.2,11.68,-0.903027695,0.072242216,-0.052903937,-0.160016014
17,24,4,HX,2,6-Feb,NB,-5.2,13.07,-3.913120013,0.313049601,-0.174140082,0.009243408
17,25,4,HX,2,6-Feb,NB,-8.2,11.65,-6.170689251,0.49365514,-0.598083941,-0.16490471
18,1,4,HX,1,9-Jan,NB,-13.2,3.23,-9.531379026,0.762510322,NA,NA
18,2,4,HX,1,9-Jan,NB,-6.3,69.92,-4.549067262,0.363925381,NA,NA
18,3,4,HX,1,9-Jan,NB,-6.5,62.95,-4.693482096,0.375478568,NA,NA
18,4,4,HX,1,9-Jan,NB,-4.5,71.38,-3.249333759,0.259946701,NA,NA
18,5,4,HX,1,9-Jan,NB,-2.1,32.45,-1.516355754,0.12130846,NA,NA
18,6,4,HX,1,9-Jan,NB,6.8,58.72,4.910104347,-0.392808348,NA,NA
18,7,4,HX,1,9-Jan,NB,-3.6,63.54,-2.599467007,0.207957361,NA,NA
18,8,4,HX,1,9-Jan,NB,5.6,66.68,4.043615344,-0.323489228,NA,NA
18,9,4,HX,1,9-Jan,NB,8.5,70.39,6.137630433,-0.491010435,NA,NA
18,10,4,HX,1,9-Jan,NB,-10.3,63.49,-7.437363937,0.594989115,NA,NA
18,11,4,HX,1,9-Jan,NB,0,61.52,0,0,NA,NA
18,12,4,HX,1,9-Jan,NB,3.7,56.24,2.671674424,-0.213733954,NA,NA
18,13,4,HX,1,9-Jan,NB,-7.2,47.87,-5.198934014,0.415914721,NA,NA
18,14,4,HX,1,9-Jan,NB,-37.3,43.15,-26.93336649,2.154669319,NA,NA
18,15,4,HX,1,9-Jan,NB,-6,44.32,-4.332445012,0.346595601,NA,NA
18,16,4,HX,1,9-Jan,NB,-17.4,36.21,-12.56409053,1.005127243,NA,NA
18,17,4,HX,1,9-Jan,NB,-2.1,37.22,-1.516355754,0.12130846,NA,NA
18,18,4,HX,1,9-Jan,NB,1.7,38.09,1.227526087,-0.098202087,NA,NA
18,19,4,HX,1,9-Jan,NB,-14.1,29.68,-10.18124578,0.814499662,NA,NA
18,20,4,HX,1,9-Jan,NB,-7.9,27.09,-5.704385932,0.456350875,NA,NA
18,21,4,HX,1,9-Jan,NB,34.6,25.29,24.98376623,-1.998701299,NA,NA
18,22,4,HX,1,9-Jan,NB,9.1,23.96,6.570874934,-0.525669995,NA,NA
18,23,4,HX,1,9-Jan,NB,5.6,26.47,4.043615344,-0.323489228,NA,NA
18,24,4,HX,1,9-Jan,NB,3,21.48,2.166222506,-0.1732978,NA,NA
